Path	Size	SHA-256	File classification	R07 ownership status	Review status	Finding or handoff IDs	Notes
docs/031_bws_api_ui_worker_contract.md	1653	e8ad7f1ef20cf289bae9ca1ddaa626a45e0e97ebbcc949b659b2111e6b5975c3	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/032_database_and_data_lifecycle.md	1903	a903492311549a07df04bf94f20139860aa773bb1f7599ba1a99497da4a701a8	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/033_continuous_private_paper_runtime_program.md	4017	5b6bfe2f2a7e73201c4eda56fcedc1592a88e1f76659272c5802c3f848327583	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/034_remaining_operator_runtime_implementation_program.md	5594	bbcd3753f3fd4c79f06db3388fe72fd0b385f4f591099d839fbc0036e23774de	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/035_continuous_service_supervisor_contract.md	4969	cae4ce541c65848974de8c4568e72b6d2d3d151d9f2c3eaf52cb50e6777c8505	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/036_root_wrappers_and_paper_automation_integration.md	4914	02ca701af75f51ec7726e3daf4d9a6378b2adac893e1f75e2e21ef09cc993859	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/037_database_backup_retention_and_recovery.md	2185	6d65630b7d351c1e59318f4761cbb05de099d1661c37fea18d5bf603fd560d10	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/038_observability_metrics_and_evidence_contract.md	2327	b244f607ae9a2f03f808cf746aa820a263fb669dadcbc74c9ed5a6ec33b9e556	DOCUMENTATION	R07_PRIMARY	DEEP_TRACED	BWS120-R07-008	Owned production/test/authority path traced to symbols and consumers.
docs/039_release_deployment_and_upgrade_contract.md	2079	62bffb897f6ec26c58782fa097e31d0e4c2a7c9e3f9f2bd9a8b4da1c9d3f3ad5	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/040_soak_failure_injection_and_operator_acceptance.md	3478	77880ec5e44fc9f7364e2b8449caea02e0575834c9e57c9a90aca6d53baff608	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/041_external_runtime_preflight_and_bws600_campaign.md	3617	2b660f97040f6893f0110172a0f3e5ebe0b6e25f64f0e8ea4daf8ab310242620	DOCUMENTATION	R07_PRIMARY	DEEP_TRACED	BWS120-R07-015	Owned production/test/authority path traced to symbols and consumers.
docs/042_release_packaging_implementation_blueprint.md	6213	1118376616fba138c8b70b6274a9799f812c7ccd3a9b177f08f7fe013406ea99	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/043_upgrade_rollback_recovery_implementation_blueprint.md	4838	46513efa6bd4be9b897a26dae42431a8c0b5438f3f9c44f2a42af70a4dc811a3	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/044_soak_failure_injection_implementation_blueprint.md	4761	b0c656df49271f258808d8817159c0faa63df636a801a9cc8183d3d3f662384d	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/045_external_runtime_preflight_implementation_blueprint.md	5098	d410e6d47d5bd3d8c2cc90472943560356c3af8ea80f29560bf67e6a9f2df5f0	DOCUMENTATION	R07_PRIMARY	DEEP_TRACED		Owned production/test/authority path traced to symbols and consumers.
docs/046_final_local_acceptance_implementation_blueprint.md	4768	9d77476860f28ff96f8f90f31d9686f4978433606e19b1c3fe3f7292750f74fb	DOCUMENTATION	R07_PRIMARY	DEEP_TRACED		Owned production/test/authority path traced to symbols and consumers.
docs/047_b1_cross_venue_offline_falsification_program.md	5298	6f0099cd31db79c590159c7134895821072a37209b0daf01a884e8652b8a1c24	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/048_b1_upstream_contract.md	4250	a37339908cf947ab24dc9580345f0c742f39e1ca167544221a6f4ae138e2cecc	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/049_b1_market_equivalence.md	2436	8b6dc3fb7d20213e0a60906d9bb217d4d19bdb5339a79bdd45b9fa4bceb4f543	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/050_b1_falsification_acceptance.md	2577	3ea87cc62935c08af9d0535ec13a90be3825c4d8f579a53c58a6beaeeae50735	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/051_b1_implementation_map.md	4804	a7505e399280e62a17ca90460e135802627c850dbc47a7d8200bb77274774dde	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/052_b1_future_strategy_stubs.md	1533	1790e781ed9a6055c2527648b313ea98104f3d16f2293d73bacabccb75a3a248	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/MASTER_PLAN.md	8089	66114721e6be77ab24e896cfda2e1ae8df32eea2382f03bd696eb39ed4b20dac	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/automation/POST_OVERLAY_CLEANUP.md	1261	f70ea5ad69584046cd0c5830afd77dbad87816b5a8755b6f5b4a60a67a0d2316	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/automation/PROTECTED_AUTOMATION_FILES.md	6392	00d3d8be4230d5d74a154ff2c640ff67499f095c3111e3b4cc9830f665cd57f7	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/automation/README.md	13937	54ac0cd2f3819bccd6748db480b5d870d0b21dbac8f42f003a411b72eacdbf10	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/automation/SSH_KEY_SETUP.md	1014	f66d99bd25463935d3567260c153416d1c20f41f20234a2f8dbffd19360dcebb	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/automation/api-only-upstream.md	2270	52031ce84c470b72aeb2f70b02de0f63035794c74481b2c3c687f5fdfa12d3ad	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/automation/artifact-retention-and-cleanup.md	3707	3e36a739613028a8920f6ee2bea31a8ccfdadad6ffc47f801ce2d769e7804efe	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/automation/autonomous-bugfix.md	3727	1362a4cf8c2c1a547d94e2cbb60ff98e4c327cff719a5aacddc34d861206a2c1	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/automation/autonomous-implementation.md	5396	68b8cad77f1cc7e24387366c3a49e2c840f949199f16d73bb44308c2c3683f36	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/automation/bugfix-autopilot.md	6857	5bc14bd77892bae4c473690e6f9d964299ff66ad4560b86373965456f732949e	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/automation/current-implementation-task.md	8395	f67db876487f2ac92ad8bb56fa3f8b851e980f6fd37cbc85476f6370a45a8b4d	DOCUMENTATION	R07_MATERIAL_CALLER	TRACED_FOR_HANDOFF		Material caller or shared contract traced to establish R07 behavior or handoff.
docs/automation/paper-autopilot.md	4117	818a4a9fb9279ebbd8bef55f5429b79aac7b5f66c06428228d7ffb0671dc5d1b	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/automation/paper-evaluation.md	1882	22d8491992308f7baa43cfcf2682533f16e98ad59f59b27e73aaa5d2f2b859ba	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/automation/repo-profile.md	3464	424fda399b9a7ff13a530c23e6bdc9e4caf8029780c1d50b6c3ad59d6607eec9	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/automation/repository-temp-inode-safety.md	7940	95af2c4c95bd4df1f8655304141e2fa5009bd46f7d759d2f75ade4a1f4c9bad7	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/automation/telegram-notifications.md	3465	35e55a4abf01e4dc878a486304bd4c9371ad57d18db786f6c31ae624b10216a9	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/autonomous_loop_contract.md	3185	40c3ef75cac821b7b6974ac0ccb34c44b20d09c129c4fa563df952fcc6d970e1	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/legacy/surebet-research/105_polymarket_complete_set_paper_experiment_gate_after_prompt28.md	2146	7d2e5630a08efad9584681da2750137a5d5b99835e6b9e183fb7a3f3678d4c97	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/legacy/surebet-research/90_stage25_prompt26_surebet_academic_review_and_next_steps.md	2559	bc9bada06acba7dd0f92791390e04cd02294a1a91dae40a1940c774a6845660a	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/legacy/surebet-research/91_surebet_math_and_execution_corrections_after_prompt26.md	1661	e7a7323ed03b15ea123e8a1a927ad4585443a5c1fca110563f906ce6a9b8c922	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/legacy/surebet-research/92_surebet_operational_research_plan_after_prompt26.md	1632	d3675b7eb205267d3f69b08c9b92cc5c2c225511017f46c79c29ddd69184012d	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/legacy/surebet-research/98_stage27_reference_bot_repository_audit_and_next_steps.md	3235	e61a5a84ec28dadc1bab9a9c48afc85aa5ff58eaea1255184cae3c95febf5890	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/legacy/surebet-research/99_surebet_system_design_lessons_from_reference_bots.md	3659	20dfa2a685512e487c1ad8b97d9eb1caeb3d8a41020bfb5298ba5c93819969a3	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/legacy/surebet-research/README.md	1374	cc1f95ac27328fa4e8e04fd28a956c62a19f3710e969221e3c645abf61b259fb	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/operations/autonomous_72h_runbook.md	2192	6a2191059eb76aadf8c2299a1e829c5bb33da63c3d11749eba47fedda282adb7	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/operations/service_run.md	2638	66a3616e55bd092140c3847e5592a8d447d9015ca8182ac09e06af4cbe9596ab	DOCUMENTATION	CROSS_AREA_REFERENCE	INVENTORIED_AND_SCOPED		Classified and conservatively scoped; no new R07 root assigned.
docs/repo_status_current.md	14529	af4f9d0fa5c84385d3d4fae2cf401410f4aa563c9f2649df5d16577ea3ca34b8	DOCUMENTATION	R07_MATERIAL_CALLER	TRACED_FOR_HANDOFF		Material caller or shared contract traced to establish R07 behavior or handoff.
docs/reviews/BWS117/wave-01/README.md	1582	cfccb357bb20f7a460c188271833b2bf7451b255b56309a222f42f55b29dcc62	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/area-coverage.md	1180	e7aa125dbf6b5663668e552a477ca114a302b573a05ee0d3cdd809e02a5ba065	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/authority-map.md	2468	3d8e1435a9fed40d66d924e5cebb4e25e341bc91117f4e6a8fe18e119f4e06f0	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/baseline-compatibility.json	516	d68ebe41147b4be2304ad133d29a97295db3532a32034b7d8faa7c7e62403c09	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/baseline-compatibility.md	1426	a6505b705360892ab3a9dc09ce95aafe7aa244f4d068cc5fd4f864372072568c	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/baseline-file-manifest.tsv	86867	6ca1857ce0fa5f3acb6a8c3c993f6c78eb635d026eae6dbb707abe0b2d90881d	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/completeness-reconciliation.json	3297	ab4f8bd2875706d3dab9dfe01e462d5542c3b0c348f9251f73e84ad1b94d6b70	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/cumulative-consolidated-ledger.json	197517	c9f0eecbbec3fbe54da8b150eaaeea95c881a150a0e3460fe48168dcff5226bc	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/cumulative-consolidated-ledger.md	151896	ef98192718c328aba2eac91817d81827e9209778b30283d7f6aa64036196283b	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/decisions.json	4978	2e6b17ca1cb7f09eec3310364ebc6cbd5c1e387849a4db25b7839761c17f87e5	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/decisions.md	4367	5fdb8a7a412635d8a123895ed8aaf4203c7bfd2362a92640e6a4b3e8b68242d0	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/dependency-and-tranches.md	11488	c7a28f41ee4970d719fad347ab1e512655900cebd4a2701d2add9e660335e2c2	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/documentation-integration-plan.json	20966	8933e3acd2995a40750c5b5fbb591737195b3a93e9c29cdf2d44f3cdcb28b0fd	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/incremental-consolidation.md	2049	9ec6a0e020d66d2ef84ee1fef0c24e8091c069d87185f347989ce34f7571aeb2	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/input-inventory.json	8629	687e1fdfc4333662063dec633e52eadb76ec8eadf4c5c82cbae9d217eb38f467	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/next-wave-handoff.md	4851	9a896b8e4100582cb2790c3567cd259068c7c296afd911b93b25cda20464b51e	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/non-defect-register.json	78834	5f80f908e7dd4a077e3c48198eb47ae8d345bc551ac48191701fd47bd4a1e7f0	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/original-to-consolidated.json	34015	c3ad1b02325cebe478e35a4b7b8a59a221a97faef8ceb8ee7f9695c38916a913	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/prior-overlay-lineage.json	2473	255a0019d8e913609a383922fe88b337307d6d0705e29bb411e4139a7f49d0ec	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/prior-overlay-lineage.md	2328	4853c05d05a6c0014609b5332621bc4e00650961a45e8148c628a0c6312819eb	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/protected-mutable-documents.json	8320	c98fa3ee5f5bc15fc1a2992a91264df02a156d55f117224d628a1b441cf3c675	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/report-index.json	6613	9ea36b6d9868225d274cbbf0cb7b946cc25ca5d9eb1e7cfac386b1b8ea9c4cea	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/reports/R01/BWS116-R01-coverage.tsv	135083	4b1d1c2c18326496e4ff7fc4d97421d0e77e48b569e581a476c3a729018396d8	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/reports/R01/BWS116-R01-findings.json	55723	4bd18eb0bc50b5467f5eedbe5184468fe986df914329dcb0e1b819e0b4d839b8	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/reports/R01/BWS116-R01-report.md	51223	c915baf086e9d0ba7d22e229eba219f810ff705088b7f91079ca64e8ad0ea7b9	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/reports/R01/BWS116-R01-validation.json	15842	fbcc8e0a27b2318eac3ea7713af7a05c4c2cf49b9be6593774af7e3d45139213	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/reports/R02/BWS116-R02-coverage.tsv	140926	e0340faa06151791835da27af6083970084f46b14e2ec5c1b4c5b041cda5fb4f	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/reports/R02/BWS116-R02-findings.json	75433	6b7c5ed9a323dfc6ecdca4712f6af5ae6c86dd5a717d6da8adcef72a1ace9762	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/reports/R02/BWS116-R02-report.md	65116	1d773442e1d0e1668bb01ce24666810184f1cfd67e65016cfcd7c278cbad52a8	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/reports/R02/BWS116-R02-validation.json	20558	ac69b84873efaf13a62790dec4b990255fee1472dbbafe54dbc7e7bfdcf52026	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/reports/R03/BWS116-R03-coverage.tsv	148939	93b446e8c2be430b1215591674626bd9d0986b01f48ebb8e9eb7be0b10719342	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/reports/R03/BWS116-R03-findings.json	100529	cea3736eb48ed8617aa7f1288be7f668c3367ea6a048f6b72bfea9e33e61d693	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/reports/R03/BWS116-R03-report.md	87428	4e0b0df07b38d024f22b3354e3c0eedb32d0217e393b765cb67d1f3d28531e9b	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/reports/R03/BWS116-R03-validation.json	20100	5d1b65c4e92cebd7db9c9d70398abca7fa6e20e1de595b62e4c873959d788083	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/repository-profile.md	4584	9e4849889797936c18ba422eecb23f7b6074bb83fb5fa7dfa05f3a8709c8992a	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/source-verification.json	17371	90be9fae075684d6c3d97dd3f6d9aa5a04d4b682143cf602d98d6ec2af09b646	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/test-evidence-matrix.json	73370	92f4747ef85710215c39b10996ec5ba6eef2ce9fd85a0699d0d51889058ba25e	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS117/wave-01/test-evidence-matrix.md	37044	cde5ca77ed7b3ac8390251ef5d8abeda63c56304e9516cf706a4d09ff8c2bb70	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/README.md	1553	4e8fd0b6073015d2ce588bee8bfc376e24024b8010d486db05d867a54a88a5e3	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/area-coverage.md	1661	f5f01a7d9922c9faa0d0aa0e42f5fb3766a004f8d5a5fe4809ff1957432bc0e1	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/authority-map.md	3195	0f576987d497558a4c182af585e51e582cfd4e214431f362cf2d186c0c5b4883	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/baseline-compatibility.json	3771	c6c40d4cfaf433c1ad9def37d7c1388d48bee27c11bd84393ca30696f4d3da8c	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/baseline-compatibility.md	777	9f0abe3f6e23c9573a6449c2e415fca2e0d65adc69bc79e609b8533d510271d9	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/baseline-file-manifest.tsv	81140	5fc1c02af99c4d8e1b6a611c9ea2c88a7dd693b3703d7134584cd33a3e94eaf0	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/completeness-reconciliation.json	576	51048cd5eceafea110975d494aaa38953a5be0b19b5e965742c32d1672a00fe6	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/cumulative-consolidated-ledger.json	433216	87bcf3cb0204150aae8c73257822ef2666bdbdcbcefe96da2b509d4b2cac718e	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/cumulative-consolidated-ledger.md	324870	c2ee9c0f4f5f1fbbec91b981ad5744d1aa0b68ff66ab01a7bd7ae7ab48511767	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/decisions.json	10601	d3571100feef51675ea9672fb347eb8e70173db705b61968b4055ae1ef029cf0	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/decisions.md	8630	d0efc7aa233857a7e3dd0b3c01b9148f2b482ec6afabcb2ea743896286b024ee	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
docs/reviews/BWS118/wave-02/dependency-and-tranches.md	11653	abadae065d49bd9fcc24dbd5f2a8cd2a4b710ec698844cf8a65d06feebaf22a5	REVIEW_AUTHORITY	INHERITED_AUTHORITY	OVERLAP_CHECKED		Prior R01-R06 review authority read for overlap and stable-ID preservation.
