Path	Size	SHA-256	File classification	R01 ownership status	Review status	Finding or handoff IDs	Notes
docs/047_b1_cross_venue_offline_falsification_program.md	5298	6f0099cd31db79c590159c7134895821072a37209b0daf01a884e8652b8a1c24	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/048_b1_upstream_contract.md	4250	a37339908cf947ab24dc9580345f0c742f39e1ca167544221a6f4ae138e2cecc	documentation	AUTHORITY_CONTEXT	DEEP_REVIEWED		Required mutable/intended authority; checked against executable source.
docs/049_b1_market_equivalence.md	2436	8b6dc3fb7d20213e0a60906d9bb217d4d19bdb5339a79bdd45b9fa4bceb4f543	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/050_b1_falsification_acceptance.md	2577	3ea87cc62935c08af9d0535ec13a90be3825c4d8f579a53c58a6beaeeae50735	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/051_b1_implementation_map.md	4804	a7505e399280e62a17ca90460e135802627c850dbc47a7d8200bb77274774dde	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/052_b1_future_strategy_stubs.md	1533	1790e781ed9a6055c2527648b313ea98104f3d16f2293d73bacabccb75a3a248	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/MASTER_PLAN.md	8089	66114721e6be77ab24e896cfda2e1ae8df32eea2382f03bd696eb39ed4b20dac	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/automation/POST_OVERLAY_CLEANUP.md	1261	f70ea5ad69584046cd0c5830afd77dbad87816b5a8755b6f5b4a60a67a0d2316	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/automation/PROTECTED_AUTOMATION_FILES.md	6392	00d3d8be4230d5d74a154ff2c640ff67499f095c3111e3b4cc9830f665cd57f7	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/automation/README.md	13937	54ac0cd2f3819bccd6748db480b5d870d0b21dbac8f42f003a411b72eacdbf10	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/automation/SSH_KEY_SETUP.md	1014	f66d99bd25463935d3567260c153416d1c20f41f20234a2f8dbffd19360dcebb	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/automation/api-only-upstream.md	2270	52031ce84c470b72aeb2f70b02de0f63035794c74481b2c3c687f5fdfa12d3ad	documentation	MATERIAL_DEPENDENCY	TARGETED_REVIEW		Keyword/call-graph related R01 dependency or evidence surface.
docs/automation/artifact-retention-and-cleanup.md	3707	3e36a739613028a8920f6ee2bea31a8ccfdadad6ffc47f801ce2d769e7804efe	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/automation/autonomous-bugfix.md	3727	1362a4cf8c2c1a547d94e2cbb60ff98e4c327cff719a5aacddc34d861206a2c1	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/automation/autonomous-implementation.md	5396	68b8cad77f1cc7e24387366c3a49e2c840f949199f16d73bb44308c2c3683f36	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/automation/bugfix-autopilot.md	6857	5bc14bd77892bae4c473690e6f9d964299ff66ad4560b86373965456f732949e	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/automation/current-implementation-task.md	8395	f67db876487f2ac92ad8bb56fa3f8b851e980f6fd37cbc85476f6370a45a8b4d	documentation	AUTHORITY_CONTEXT	DEEP_REVIEWED		Required mutable/intended authority; checked against executable source.
docs/automation/paper-autopilot.md	4117	818a4a9fb9279ebbd8bef55f5429b79aac7b5f66c06428228d7ffb0671dc5d1b	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/automation/paper-evaluation.md	1882	22d8491992308f7baa43cfcf2682533f16e98ad59f59b27e73aaa5d2f2b859ba	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/automation/repo-profile.md	3464	424fda399b9a7ff13a530c23e6bdc9e4caf8029780c1d50b6c3ad59d6607eec9	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/automation/repository-temp-inode-safety.md	7940	95af2c4c95bd4df1f8655304141e2fa5009bd46f7d759d2f75ade4a1f4c9bad7	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/automation/telegram-notifications.md	3465	35e55a4abf01e4dc878a486304bd4c9371ad57d18db786f6c31ae624b10216a9	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/autonomous_loop_contract.md	3185	40c3ef75cac821b7b6974ac0ccb34c44b20d09c129c4fa563df952fcc6d970e1	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/legacy/surebet-research/105_polymarket_complete_set_paper_experiment_gate_after_prompt28.md	2146	7d2e5630a08efad9584681da2750137a5d5b99835e6b9e183fb7a3f3678d4c97	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/legacy/surebet-research/90_stage25_prompt26_surebet_academic_review_and_next_steps.md	2559	bc9bada06acba7dd0f92791390e04cd02294a1a91dae40a1940c774a6845660a	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/legacy/surebet-research/91_surebet_math_and_execution_corrections_after_prompt26.md	1661	e7a7323ed03b15ea123e8a1a927ad4585443a5c1fca110563f906ce6a9b8c922	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/legacy/surebet-research/92_surebet_operational_research_plan_after_prompt26.md	1632	d3675b7eb205267d3f69b08c9b92cc5c2c225511017f46c79c29ddd69184012d	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/legacy/surebet-research/98_stage27_reference_bot_repository_audit_and_next_steps.md	3235	e61a5a84ec28dadc1bab9a9c48afc85aa5ff58eaea1255184cae3c95febf5890	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/legacy/surebet-research/99_surebet_system_design_lessons_from_reference_bots.md	3659	20dfa2a685512e487c1ad8b97d9eb1caeb3d8a41020bfb5298ba5c93819969a3	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/legacy/surebet-research/README.md	1374	cc1f95ac27328fa4e8e04fd28a956c62a19f3710e969221e3c645abf61b259fb	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/operations/autonomous_72h_runbook.md	2192	6a2191059eb76aadf8c2299a1e829c5bb33da63c3d11749eba47fedda282adb7	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/operations/service_run.md	2638	66a3616e55bd092140c3847e5592a8d447d9015ca8182ac09e06af4cbe9596ab	documentation	OUT_OF_SCOPE_DOCUMENTATION	INVENTORIED		Inventoried for coverage; not executable authority and outside R01 material scope.
docs/repo_status_current.md	14529	af4f9d0fa5c84385d3d4fae2cf401410f4aa563c9f2649df5d16577ea3ca34b8	documentation	AUTHORITY_CONTEXT	DEEP_REVIEWED		Required mutable/intended authority; checked against executable source.
graphify_repo_install.sh	37741	fbc15189b39bbe214476123a4b7964ddca49622d6de8f3c522acca7ac6fd1a3a	tooling	OUT_OF_SCOPE	INVENTORIED		Included to reconcile every archive member.
graphify_repo_refresh.sh	9412	927360cf926d14f8fdba81ed939f591240e8bef1128bde918e11188368f8da97	tooling	OUT_OF_SCOPE	INVENTORIED		Included to reconcile every archive member.
open_log.sh	5285	3a9886b0439c468483142d77e22bcab874c14fb2dd50c5293d014727f0c7a7b1	tooling	OUT_OF_SCOPE	INVENTORIED		Included to reconcile every archive member.
package-lock.json	34655	a184bd12b31fe127067b63a3171e545e469c2f86268477565fc14aeca102365c	data_or_metadata	OUT_OF_SCOPE	INVENTORIED		Included to reconcile every archive member.
package.json	9098	b1b69ffa6d0b974c3b3ba55f3ec1acffb21e512c3a862e2a7b2d6b5139e5eac0	data_or_metadata	OUT_OF_SCOPE	INVENTORIED		Included to reconcile every archive member.
packages/bootstrap/package.json	154	a173eafc8e33b5438f9ba7fcbe26e29c471dd2cfb53c8115ef420e7d274b82ac	data_or_metadata	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/adapters/betting-win-export-reader.ts	3949	6d8ce48edf68d17ef244e3637f800f64d89f1f5fb94d2a4c9bf97ea2e227231b	production_source	PRIMARY_OWNED	DEEP_REVIEWED		Named primary scope; traced at source and caller/test boundary.
packages/bootstrap/src/adapters/betting-win-local-bundle-reader.ts	4212	835fbdd26a71658f53298759ed2c5fb4a31bcdc722012ec76b916d4cd4b812e4	production_source	PRIMARY_OWNED	DEEP_REVIEWED		Named primary scope; traced at source and caller/test boundary.
packages/bootstrap/src/adapters/betting-win-pinned-bundle-intake.ts	3828	d22fc6007f4d2980bab9419126ec00652dc5b27114e4347871bc66ff3abc5026	production_source	PRIMARY_OWNED	DEEP_REVIEWED	BWS116-R01-RS-001	Named primary scope; traced at source and caller/test boundary.
packages/bootstrap/src/adapters/betting-win-query-client.ts	40988	7b50ba9a6c6e0dd5486bdca723a6f6c605bd7609151e062fe72ee36100d307ae	production_source	PRIMARY_OWNED	DEEP_REVIEWED	BWS116-R01-004,BWS116-R01-006,BWS116-R01-008	Named primary scope; traced at source and caller/test boundary.
packages/bootstrap/src/adapters/betting-win-strategy-export-intake.ts	41799	ef02f5b1e8d47db7c1d367d628fb2683a2bf5f3f9d30da8b09941a0b1e9fc523	production_source	PRIMARY_OWNED	DEEP_REVIEWED		Named primary scope; traced at source and caller/test boundary.
packages/bootstrap/src/api/bws-read-only-query-http.ts	15039	fc644a168e07d1afa63d84fa85582cda9c37994b2b4d66ea7366c1f442c7ac17	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/api/bws-read-only-query-service.ts	78813	896bb5ff7db46af530b8e80f93b01b293295f98aa983c948eb57ee3f2a13c424	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/backtest/b1-cross-venue-backtest.ts	19493	b367b8880c8461a50912e13b3cb1489a1f5c8e2c235dfd556d2ef615b6a575d4	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/backtest/standard-binary-backtest.ts	34707	b89833bedd366b9d4b714cb0eddd6610e5eabd7217477063d7a1a2006b60e438	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/cli/api-only-upstream.ts	607	9bd88e91ef0e5035086cc5ede4ddd696884e1afe6bd976f7b32fde27d1f1be1a	production_source	MATERIAL_CALLER	DEEP_REVIEWED		CLI production caller materially affects R01 path.
packages/bootstrap/src/cli/bws-database-lifecycle.ts	5511	4e6da6bfca8e7c622ccd04e66d3789b4f4eaf490f93fd8265bfa458d3c22b06a	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/cli/bws-external-runtime-preflight.ts	7584	b02200f62578bd2b273c0e9df020132b8dd49e613fc5a788555efda2dc0d8c5f	production_source	MATERIAL_CALLER	DEEP_REVIEWED		CLI production caller materially affects R01 path.
packages/bootstrap/src/cli/bws-final-local-acceptance.ts	10355	218d99afdbef03328786d155dd23766bf87e19a75eb03c5ba1e835922c251d43	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/cli/bws-observability.ts	2117	0f52747def0faf2b8593c4edc98a646d9baf7d13b9b89f7144fb053bf413c0cc	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/cli/bws-operator-lifecycle.ts	2980	b17dff2d4e4012091b01943761efa1fe593c3de159e318b7fece264e751bedb5	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/cli/bws-paper-runtime-evidence.ts	3567	cd8b60ede9c77dc08a7f575115cd8dac3bad1fdbeac595d4046b2100d4d11de1	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/cli/bws-paper-runtime-handoff.ts	1816	bf3ec6992bf083c749460f8d967d3b4e8bc018f66b15811840c6b166230a2d36	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/cli/bws-private-paper-scheduler-service.ts	2813	a27fbc4a8ef4044dcc9cf9919eb7bcd44903e57ba9f53a63d1d619249138c1ad	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/cli/bws-private-paper-scheduler.ts	2319	488211d784d1bc88ceb520f9030700a8ce623eb90bf996a7cfd771155df1e4dc	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/cli/bws-private-paper-worker-service.ts	2496	29093b7ae96e534202ada195d193d7be1339c0a452b8c192318c635de2c502f8	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/cli/bws-private-paper-worker.ts	1728	99c54079e8d355bbe1585ac6e86fba87d588637ee7560646496cf27baac1e939	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/cli/bws-read-only-api.ts	2512	5e08f4cc0b5f76a7c5c04e735c791281607fa007031c55b2dc0bf38c9d4cf811	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/cli/bws-release-packaging.ts	4810	a3f0d96bd9d3e3c45df37538dd99f4c07eb27934fd77eb4d80cc3143edef4ec7	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/cli/bws-release-upgrade.ts	5422	362783fada2194c4c62c5bd1b545270c4f94ea358a816f45051c0b95a870daa7	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/cli/bws-soak-campaign.ts	11853	55a3b486f879b367fb30e3d67b465e457f1f258c209d131603ce3916e51e534a	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/cli/bws-upstream-api-convergence.ts	2197	271a0e0fbf3c733fc502f8accd0a2a2067c70ce6086147994bb993bba83f8f7f	production_source	MATERIAL_CALLER	DEEP_REVIEWED		CLI production caller materially affects R01 path.
packages/bootstrap/src/cli/bws-upstream-convergence-service.ts	2705	d87e03ef955c11c33ea1bcb6c2aedbd6234ca54c552d0a25b888401518c15b2d	production_source	MATERIAL_CALLER	DEEP_REVIEWED		CLI production caller materially affects R01 path.
packages/bootstrap/src/cli/bws-upstream-export-convergence.ts	957	e234ac3d5c739763ad041c084bfe6573d709e9c3acd85aa08a8af728bb783479	production_source	MATERIAL_CALLER	DEEP_REVIEWED		CLI production caller materially affects R01 path.
packages/bootstrap/src/cli/local-paper-batch-report.ts	39493	4c577cf7bdfef21c627c59dcd46f62375988e3a66e630e94474ea83f850c9f17	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/cli/local-paper-report.ts	19739	83820a8fd970b76a6592e4bcb1af7e4fb60adc36d0136a99d5966bcb6e1e40e6	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/contracts/b1-local-types.ts	3335	22a43ced9a713e4144e343529a8940edfa00676659aa01f48f739e3f28ca03e1	production_source	PRIMARY_OWNED	DEEP_REVIEWED		Named primary scope; traced at source and caller/test boundary.
packages/bootstrap/src/contracts/betting-win-b1-resource-records.ts	27266	2068f5dea3a115cbbc4e7b7fde16774b9a0fc9c964be1550215cc2c7508604e8	production_source	PRIMARY_OWNED	DEEP_REVIEWED		Named primary scope; traced at source and caller/test boundary.
packages/bootstrap/src/contracts/betting-win-contract-imports.ts	2703	4c10018198cb06d6d3eabba90a9b27209ccf7ec11a3420ea8faad9775f6b2c3a	production_source	PRIMARY_OWNED	DEEP_REVIEWED		Named primary scope; traced at source and caller/test boundary.
packages/bootstrap/src/contracts/betting-win-resource-records.ts	16194	8ca3a040b691242eb1025ab74f545157c1072b85332fdc1313924e57396c6903	production_source	PRIMARY_OWNED	DEEP_REVIEWED		Named primary scope; traced at source and caller/test boundary.
packages/bootstrap/src/contracts/local-types.ts	2762	b1c307fcd025e9b92d53a8e83b208b63b38b1a07ca7f8590594945c2e428f81b	production_source	PRIMARY_OWNED	DEEP_REVIEWED		Named primary scope; traced at source and caller/test boundary.
packages/bootstrap/src/economics/b1-capital-lock.ts	3929	5f74dcde80a30a7243ce56965b23361c6d7c4b0977eab144fb1980486bcfa5a3	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/economics/b1-fee-matrix.ts	5470	081e148be8c1e3ffce089cca44c14cb16fa94ee25ae06a320d422b23e9e37175	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/economics/b1-lateness-penalty.ts	3770	5ebdeb74a8e21d37c102c7925cf377ba2dd06a35a46976756fa6e68bb9fa2d91	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/economics/b1-net-spread.ts	13275	0f4bbd52d105d75aef34baa43bea49b09b5c6fde8e3afc8ef7f51383cda0947b	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/identity/b1-market-equivalence.ts	11736	b7bd85ede3224740021fdc676db69c690820e2634c13c32a6719190feedb6f75	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/identity/b1-selection-equivalence.ts	1775	ac7dcc2ddf2d9bf660931b639e10b6659ffe90ec8115ab80b765884784bc0ae2	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/identity/b1-venue-pair-key.ts	1775	3c1f4864a055c479d758ec070804a285aa1441ad7b14418061039d45d44517fa	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/identity/equivalence-precheck.ts	6086	2b1671eb9da1f5a5dfc01b3120bac1c48197f6a6cf07b347f399cc83cf127045	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/identity/market-group-key.ts	515	dfde3f32800875939831e70dfe3f4834f7f3659059c65188d7ba1ce5483a501c	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/index.ts	6918	c40f2c3f09347ad58d97e7e1ee4dac1affdf15aadd3b616c1c01733740a4ae21	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/operations/b1-runtime-evidence.ts	20155	80ea2ca2a8b071dc1fdafc614594fac3d642b0416bcf6beec4c515cd707adbe8	production_source	PRIMARY_OWNED	DEEP_REVIEWED	BWS116-R01-EUB-001	Named primary scope; traced at source and caller/test boundary.
packages/bootstrap/src/operations/bws-soak-runtime-integration.ts	11525	3426f30a61e5e1300b640ca7b242949e7b2627274a399db815ddc40de79976a9	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/operations/database-lifecycle.ts	51632	b3e4657765a6152f8ee96e0bf688d4df116412ee08db877dab02abb17f68f377	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/operations/external-runtime-preflight.ts	46078	724a419567dc2c6f737166660092d5c0d8e09be24a4b22bc9377c324949ec427	production_source	PRIMARY_OWNED	DEEP_REVIEWED	BWS116-R01-009,BWS116-R01-010	Named primary scope; traced at source and caller/test boundary.
packages/bootstrap/src/operations/final-local-acceptance.ts	44266	1f7b5675b2d307cf8ecc7ab791eba825036ba850fe28ccacae1f8a78deb6a3c5	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/operations/observability.ts	42388	ab2024a942781e074e1d719a7d368814cf1173fb524c567d2d894ab2ef8c3923	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/operations/operator-lifecycle.ts	47227	704457608967fcb4bd736d372f1e65d252bc1d762f5efd63e52de5c9348e0f31	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/operations/paper-runtime-evidence.ts	42869	d5ece548916a8de8d594fc1121468db2cf8a38d652ac813b458729df48047b7d	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/operations/paper-runtime-handoff.ts	15164	6152e779214713ae2faa4ad1d447bc43e4d47c2c1a47d33c83fe303787d9a76f	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/operations/private-paper-runtime-scheduler.ts	34317	46311916b8d4df07c09183f7e8563bd69fae1d5330927e325a45e21e5f48be58	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/operations/private-paper-scheduler-service.ts	45023	876cd3d1b142d369b999f10a49e7a01e9b8469af14d84bbef64efdc6ae3bc967	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/operations/private-paper-worker-service.ts	45691	1527b3a36e20f2221793a612011b65edf34d0d190534b95f43136ab9ebe58d36	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/operations/release-packaging.ts	78152	d3b51b0cf2dcd00cb70f2ebc383ed34669484cd39a4c3baeee804d5f845bcdce	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/operations/release-upgrade.ts	66120	5c5aadcab32d9a937ea6100434f7b3644df5c31954e096af19a80c1958bfeef7	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/operations/repository-paths.ts	4565	c1c9f29f472abc2b5f6a571973ca3974fcc3c7206737b29465276aad189f7e57	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/operations/runtime-applications.ts	31550	216b980403a59909b07a27fb475d22cf6ee35b41364fd0bb46c510d17d9e0322	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/operations/service-runtime.ts	25468	5ef569931413868cf0b2e69a653ee65cdcace9bb561f52eea1d9fb82e3ce93f3	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/operations/soak-campaign.ts	91365	779c0901b003ad6510608e54136fcb3e5c7dd38f64f07bd5916d49fcafd950a1	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/operations/upstream-api-convergence.ts	42937	4f066cc40d08e6ad4748866073c0a14683bd8b7066cb9f41c87f239e28ae5a63	production_source	PRIMARY_OWNED	DEEP_REVIEWED	BWS116-R01-003,BWS116-R01-005	Named primary scope; traced at source and caller/test boundary.
packages/bootstrap/src/operations/upstream-convergence-service.ts	42799	937ad8b789002504b674351c04e2179ba2800e17deea1d5e17aa0dd31786d5a8	production_source	PRIMARY_OWNED	DEEP_REVIEWED		Named primary scope; traced at source and caller/test boundary.
packages/bootstrap/src/operations/upstream-export-convergence.ts	34212	62f3683da2e85d1113588ff363574dfae9f2da02534dacc3139000eb389bf673	production_source	PRIMARY_OWNED	DEEP_REVIEWED		Named primary scope; traced at source and caller/test boundary.
packages/bootstrap/src/operations/upstream-transport-constants.ts	302	dd5591b1c0fd7d57aeeacba4c49d25d8bca77f6acfee324cc6441c87f0175c15	production_source	PRIMARY_OWNED	DEEP_REVIEWED	BWS116-R01-007	Named primary scope; traced at source and caller/test boundary.
packages/bootstrap/src/opportunity/b1-cross-venue-derivation.ts	16559	29866c6839497502a2f9371166dd3865026bc8bca7a8cc57dad12c5717ba2543	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/opportunity/b1-gross-spread.ts	6822	48ecd0e6402a23610f9582222e86e31c943948f31b6edf0896a66751edfddafb	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/opportunity/standard-binary-derivation.ts	2563	04059b7cd11e946fd8f997d215732e514b5d03cf9faaf9ba86bb42910f25d653	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/opportunity/standard-binary-stake-solver.ts	7922	a68d4ea89b2ec4a7d83d8e2ced929732522e0e4af5a36efaac4712e88255dc92	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/quotes/b1-capacity-model.ts	8148	6a98bd374fff19cd414d04fc3410ad944b234043733d8f258a383537e0a28617	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/quotes/b1-quote-age-penalty.ts	53	6b5100f98a7f3500ce5b30e508f333106a7410da87480f873d2612405dedb9e6	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/quotes/b1-quote-synchronization.ts	8339	4746d1bd364a7389a95b4aa912e66f66041c44fc51083dcd02a12e9ad1fa9bde	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/quotes/b1-venue-limit-model.ts	2796	2709fb059a2b0fa24558d564f94394c939ff9f252920edcca65d3c94f53a0b9c	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/quotes/fee-cost-model.ts	1066	72549760951cc57f1b2321160f8a9e9a6c222cb7c5e848e41f99a1b244d00c5d	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
packages/bootstrap/src/quotes/quote-capacity.ts	2200	9b53f44d2427b0953424a09eda33fe0e165db2ff0239b5c8acb7b81f957d84c8	production_source	OTHER_SECTOR	INVENTORIED		Archive-covered; no material R01 call-path role established.
